Frame,Sub Frame,RF,BF,MG,LG,AT
1491,0,-0.0368881,-0.00991821,0.0297928,0.0350571,0.0717163
1491,1,-0.0161362,-0.0112915,0.0278473,0.0316238,0.0691223
1491,2,-0.00488281,-0.0129318,0.0218201,0.0263977,0.0661469
1491,3,0.00354767,-0.0122452,0.0195313,0.0283051,0.0802231
1491,4,0.00843048,-0.0148773,0.0233841,0.0324249,0.0804138
1492,0,0.0143433,-0.0172424,0.0301743,0.038147,0.0806427
1492,1,0.00286102,-0.0124359,0.0388336,0.0460815,0.0756836
1492,2,-0.0174332,-0.0131989,0.0442123,0.0497437,0.0893402
1492,3,0.010643,-0.0121307,0.051384,0.0572586,0.0776672
1492,4,0.0107956,-0.00873566,0.0508118,0.0511169,0.0237656
1493,0,-0.00564575,-0.00217438,0.0455475,0.0490189,-0.0468063
1493,1,-0.00087738,0.00492096,0.0369263,0.0464249,-0.0629807
1493,2,0.00190735,0.00720978,0.0381851,0.0434113,-0.0476074
1493,3,0.00110626,0.00965118,0.0398636,0.0500488,-0.00770569
1493,4,-0.0250626,0.0122452,0.0402832,0.0544357,0.0376129
1494,0,-0.0365448,0.0131226,0.040741,0.0540543,0.127602
1494,1,-0.025444,0.0178528,0.0399399,0.051918,0.079689
1494,2,-0.0187683,0.0232315,0.0438309,0.0503922,-0.0107574
1494,3,-0.0337219,0.026741,0.0440598,0.0505829,0.0268936
1494,4,-0.0522614,0.0245285,0.0412369,0.0480652,0.0353241
1495,0,-0.0546265,0.0237656,0.0388336,0.0461197,0.043869
1495,1,-0.00888824,0.0191498,0.0370789,0.0426865,0.0360489
1495,2,0.0317001,0.0139618,0.0344467,0.0403976,0.0390625
1495,3,0.0599289,0.0119019,0.0302124,0.0371552,0.0576401
1495,4,0.0775146,0.0094986,0.0310135,0.0349808,0.0880051
1496,0,0.105743,0.00572205,0.0269699,0.0321198,0.124207
1496,1,0.133018,0.000953674,0.0286102,0.0326157,0.149803
1496,2,0.100327,-0.00766754,0.0299835,0.0344086,0.133743
1496,3,0.0860977,-0.0136948,0.0363922,0.0374603,0.056839
1496,4,0.0442505,-0.0194168,0.0378418,0.0415421,-0.0715256
1497,0,-0.0507736,-0.0233841,0.0411987,0.0439453,-0.134926
1497,1,-0.148811,-0.0231552,0.0405884,0.0437164,0.0286865
1497,2,-0.16304,-0.0233078,0.0396347,0.0434494,0.14698
1497,3,-0.0840378,-0.0185394,0.0452423,0.0447083,0.056076
1497,4,-0.00144958,-0.0149155,0.0405502,0.0428772,-0.149002
1498,0,0.0529861,-0.0121689,0.0385284,0.0419998,0.0597
1498,1,0.0454712,-0.00785828,0.0412369,0.0469208,0.125046
1498,2,0.0445938,-0.00362396,0.0409698,0.0534821,0.0637436
1498,3,0.00900269,-0.00087738,0.044632,0.0605011,-0.0169373
1498,4,-0.00637054,-0.00205994,0.0458908,0.0593567,0.0139999
1499,0,-0.00896454,-0.00301361,0.0393295,0.0542068,0.0640869
1499,1,-0.00259399,-0.00900269,0.0321579,0.0468063,0.0697708
1499,2,-0.0185776,-0.00980377,0.0312042,0.0444794,0.0759125
1499,3,-0.0312042,-0.00904083,0.0291443,0.0443649,0.0844193
1499,4,-0.0439453,-0.00286102,0.0279999,0.0450134,0.0814438
1500,0,-0.0431061,0.0131989,0.0296021,0.0445175,0.0757599
1500,1,-0.0172424,0.0339127,0.0304413,0.0460815,0.0832748
1500,2,0.0162888,0.0276184,0.033493,0.0400543,0.0819016
1500,3,0.0409317,-0.0019455,0.0307465,0.0393677,0.0878143
1500,4,0.0578308,-0.0069809,0.024147,0.0357437,0.09655
1501,0,0.0449753,-0.00686646,0.0233841,0.0349045,0.09655
1501,1,0.00614166,-0.00614166,0.0244141,0.0330353,0.0465393
1501,2,-0.00114441,-0.00659943,0.0294876,0.0340271,-0.0310135
1501,3,0.00343323,0.0120544,0.0358582,0.0343323,-0.0901413
1501,4,0.0104523,0.0151443,0.0366211,0.0375366,-0.0754929
1502,0,0.00907898,0.00358582,0.0428391,0.044136,-0.0384521
1502,1,0.0101852,0.0115585,0.049057,0.0502396,0.0101089
1502,2,0.00705719,0.00427246,0.0518799,0.0535583,0.0717926
1502,3,0.00480652,0.00621796,0.0501251,0.0535583,0.155602
1502,4,0.00518799,0.0236511,0.0471497,0.0529099,0.156288
1503,0,0.00133514,0.0926208,0.0412369,0.049324,0.0786972
1503,1,-0.00640869,0.0276947,0.0370026,0.043602,0.0577545
1503,2,-0.0087738,-0.0447845,0.0342178,0.0424957,0.0629425
1503,3,-0.0140381,0.0386047,0.03479,0.0366974,0.0214386
1503,4,-0.020256,0.0641632,0.0358582,0.0406265,0.0104904
1504,0,-0.0186539,-0.0549316,0.0377274,0.0389481,0.00679016
1504,1,-0.0191498,-0.0942612,0.0383377,0.0388336,0.00751495
1504,2,-0.0209045,-0.0918198,0.0408554,0.0370789,-0.000610352
1504,3,-0.0123215,0.0112534,0.0412369,0.0405502,-0.00457764
1504,4,-0.00988007,0.0150681,0.0408173,0.0432587,0.0175476
1505,0,-0.00736237,-0.0457001,0.0381088,0.043602,0.0392532
1505,1,-0.00259399,-0.031929,0.0382233,0.0473022,0.0539398
1505,2,0.00205994,0.0413895,0.0371552,0.0439072,0.0703812
1505,3,0.00785828,0.0829315,0.0393295,0.0392151,0.0690842
1505,4,0.00465393,0.091629,0.034523,0.0374985,0.0554657
1506,0,0.00362396,-0.0056839,0.0354385,0.0382233,0.0240326
1506,1,-0.00179291,-0.0670624,0.0376129,0.0405502,0.00556946
1506,2,-0.00328064,-0.0463486,0.0388718,0.0418472,0.0102997
1506,3,-0.0038147,-0.00335693,0.0393677,0.0445175,0.118027
1506,4,-0.00782013,-0.00808716,0.0400162,0.0424957,0.0833893
1507,0,-0.00614166,-0.0238419,0.0377274,0.0387573,0.0591278
1507,1,-0.000457764,-0.0242233,0.0352097,0.0368118,0.0920105
1507,2,0.00228882,0.0214005,0.0341034,0.0334549,0.0935364
1507,3,0.00102997,0.0344467,0.03582,0.0410843,0.0514221
1507,4,0.00190735,0.00396729,0.038414,0.0491333,0.0156021
1508,0,0.0025177,-0.0134659,0.0404739,0.0545883,0.0660324
1508,1,0.00362396,-0.0231934,0.0434113,0.0563812,0.0969315
1508,2,0.0168991,-0.0172043,0.0430679,0.0582504,0.0393677
1508,3,0.0450516,-0.00354767,0.0440216,0.0592804,0.0100708
1508,4,0.041275,0.00274658,0.0395966,0.0504303,-0.0282669
1509,0,0.0224304,-0.00862122,0.0406647,0.0466919,-0.0117874
1509,1,-0.00114441,-0.00606537,0.0374222,0.0450134,-0.00896454
1509,2,-0.00720978,-0.000991821,0.0358582,0.0444794,0.0131226
1509,3,-0.0120544,0.00202179,0.0381851,0.0429916,0.0206757
1509,4,-0.0230789,0.00991821,0.0339508,0.0419998,0.0379181
1510,0,-0.0302505,0.0120926,0.0337601,0.042305,0.0559998
1510,1,-0.0101471,0.0153351,0.0320816,0.0395203,0.0563431
1510,2,-0.0134659,0.0128555,0.0325775,0.042572,0.0658798
1510,3,-0.0246811,0.00640869,0.0321579,0.0395203,0.0727463
1510,4,-0.0195694,0.000801086,0.0292206,0.0363541,0.0961304
1511,0,0.00350952,0.00469208,0.0252533,0.0341415,0.115585
1511,1,0.0229263,0.00671387,0.0223541,0.0273514,0.0981522
1511,2,0.0163269,0.00888824,0.0270462,0.0271225,0.000305176
1511,3,0.0139999,0.00377655,0.0323868,0.0325394,-0.0951385
1511,4,0.00591278,-3.81E-05,0.0362778,0.0368881,-0.0886536
1512,0,-0.00167847,-0.00297546,0.0403214,0.0408554,0.149994
1512,1,0.00377655,-0.00682831,0.0403595,0.0475311,0.155487
1512,2,0.0206757,-0.0108719,0.0427246,0.0535202,0.113602
1512,3,0.0469208,0.00427246,0.0424957,0.0524139,0.0540924
1512,4,0.0309753,0.0291061,0.039978,0.0482178,0.0397873
1513,0,0.00846863,0.0075531,0.0382996,0.0468445,0.0566483
1513,1,-0.00392914,0.00305176,0.0375748,0.0462723,0.0934601
1513,2,-0.00663757,0.0179672,0.0399017,0.0517273,0.159798
1513,3,-0.00545502,0.0133896,0.0431061,0.0524902,0.160789
1513,4,-0.0102997,-0.0139618,0.042038,0.0524521,0.108719
1514,0,-0.00526428,-0.0180054,0.0403214,0.0501251,0.0200653
1514,1,-0.0108719,-0.00598907,0.0387955,0.0449371,-0.255051
1514,2,0.00999451,-0.00400543,0.0333023,0.0437927,-0.267563
1514,3,-0.00667572,-0.0012207,0.0361633,0.0484848,-0.20237
1514,4,-0.0447083,0.000114441,0.0393677,0.0526428,-0.0498962
1515,0,-0.0557327,0.00087738,0.0430298,0.0567627,0.0914383
1515,1,-0.0340271,0.00209808,0.0450516,0.0547791,0.135117
1515,2,-0.0208282,-0.00114441,0.0404739,0.0503922,0.141525
1515,3,-0.00663757,-0.00526428,0.0395584,0.0482178,0.130081
1515,4,0.00576019,-0.00923157,0.0346756,0.0401306,0.156441
1516,0,-0.00518799,-0.00980377,0.0366211,0.0370026,0.141907
1516,1,0.001297,-0.0165558,0.0362015,0.0380325,0.135574
1516,2,0.0417709,-0.0256729,0.0386047,0.0390244,0.106888
1516,3,0.0546265,-0.00514984,0.039444,0.0384521,0.0756836
1516,4,0.0314713,0.0103378,0.0326157,0.0397491,0.00675201
1517,0,0.001297,0.0117111,0.0262833,0.0368118,-0.0675964
1517,1,-0.0140381,0.0117874,0.0263214,0.0374603,-0.0631332
1517,2,-0.00694275,0.0239563,0.0310135,0.0375748,0.0415421
1517,3,0.00770569,0.0152588,0.0347519,0.0350571,0.122185
1517,4,0.00648499,0.0150299,0.03685,0.0411606,0.0950241
1518,0,0.0100327,0.000991821,0.0387955,0.0426483,0.0432587
1518,1,0.00545502,-0.0161362,0.0349808,0.0433731,0.0130463
1518,2,-0.010643,-0.0174713,0.0313187,0.0347137,0.0161743
1518,3,-0.0301743,-0.0410461,0.0194168,0.0261688,0.0451279
1518,4,-0.0162125,-0.0177765,0.018425,0.0268936,0.15255
1519,0,0.000953674,0.00385284,0.026207,0.0317001,0.185051
1519,1,0.00778198,-0.0297165,0.0358582,0.0340271,0.129433
1519,2,0.018158,0.00614166,0.0367355,0.0418854,0.0731277
1519,3,0.0283813,0.0256729,0.0469589,0.0524521,-0.0165558
1519,4,0.021019,0.0123978,0.062294,0.059166,-0.0139618
1520,0,0.011673,0.046196,0.0728226,0.0614929,0.147514
1520,1,0.0126648,0.0298691,0.0688171,0.0579834,0.0835419
1520,2,0.0180817,0.0123596,0.0569534,0.0502014,-0.0398636
1520,3,0.00835419,0.00556946,0.038681,0.0379181,-0.0847244
1520,4,-0.0063324,-0.00247955,0.0283432,0.0354767,-0.0897598
1521,0,-0.0283813,0.00133514,0.0255585,0.037384,-0.0313568
1521,1,-0.0232315,0.0201416,0.0217819,0.0341034,0.0506592
1521,2,-0.0210571,0.0362015,0.0268936,0.0313187,0.195351
1521,3,-0.0214005,0.0324631,0.0331116,0.0372696,0.186577
1521,4,-0.0173187,0.0230789,0.0398636,0.048027,-0.0728607
1522,0,-0.0056076,0.00854492,0.0503159,0.0598907,-0.380173
1522,1,-7.63E-05,-0.013504,0.0479889,0.0674438,-0.28595
1522,2,-0.00312805,-0.188408,0.0524902,0.0696182,-0.0709534
1522,3,-0.0121689,-0.175629,0.0489807,0.0613785,0.210609
1522,4,-0.00858307,-0.0697708,0.037117,0.0486374,0.284424
1523,0,0.00324249,-0.000114441,0.0156403,0.0296021,0.248337
1523,1,0.0117493,0.07267,0.000343323,0.0173187,0.187645
1523,2,0.01194,0.0992203,0.00362396,0.0167847,0.152054
1523,3,0.0106049,0.114746,0.0247955,0.0335693,0.147438
1523,4,0.0104141,0.0344467,0.0431061,0.0590897,0.13649
1524,0,0.00926971,0.0384903,0.055542,0.069313,0.0619888
1524,1,0.00587463,-0.0156784,0.0562668,0.0647354,-0.18425
1524,2,0.00537872,-0.0728226,0.0511551,0.0578308,-0.294228
1524,3,0.0056076,-0.0117493,0.0494003,0.0528336,-0.243301
1524,4,0.00278473,0.0111771,0.0472641,0.0452423,-0.182114
1525,0,0.00434875,0.021019,0.0431061,0.0423813,0.0652695
1525,1,0.00457764,0.0170898,0.0376129,0.0402832,0.178757
1525,2,0.00301361,0.0219727,0.0358582,0.0387955,0.209923
1525,3,0.00267029,0.027504,0.0294113,0.0378799,0.208015
1525,4,-0.00110626,0.0242233,0.0290298,0.0371552,0.199051
1526,0,-0.00362396,0.00644684,0.0308609,0.0378036,0.182495
1526,1,-0.000724792,-0.00709534,0.0337219,0.040741,0.164223
1526,2,-0.00102997,-0.00843048,0.0339127,0.0379562,0.142784
1526,3,-0.00118256,-0.0115967,0.032196,0.041275,0.121307
1526,4,-0.00331879,-0.0299835,0.0271606,0.0382996,0.102005
1527,0,-0.00457764,-0.0922775,0.02491,0.0379944,0.0882339
1527,1,-0.00179291,-0.0520325,0.0253677,0.0411987,0.0692749
1527,2,-0.00301361,0.0894165,0.0358963,0.0418854,0.0453186
1527,3,-0.000648499,0.0358582,0.043602,0.0421143,0.0307846
1527,4,0.00179291,0.0209808,0.0424576,0.0466156,0.0204468
1528,0,0.00106812,0.10952,0.043602,0.0460815,0.00732422
1528,1,0.00152588,0.0576019,0.0407791,0.0410843,-0.00465393
1528,2,0.001297,-0.185585,0.0405884,0.0414276,-0.00896454
1528,3,-0.000457764,-0.23983,0.0390244,0.0428391,-0.00305176
1528,4,0.000457764,-0.0312805,0.0384903,0.0398254,0.00148773
1529,0,-0.00156403,-0.0918579,0.03582,0.0394821,-0.00617981
1529,1,-0.00572205,-0.0190353,0.0389099,0.0378036,-0.00392914
1529,2,-0.0050354,0.0482559,0.0420761,0.0379562,-0.000343323
1529,3,0.000228882,0.0922394,0.0424957,0.0381851,0.000839233
1529,4,0.00141144,0.0895691,0.0432968,0.0441742,-0.000839233
1530,0,-0.00110626,0.0955582,0.0409317,0.0447845,0.000801086
1530,1,0.000419617,0.130844,0.0373459,0.050354,-0.00526428
1530,2,0.000419617,0.0543594,0.0397491,0.0522995,-0.00831604
1530,3,0.000915527,0.00598907,0.0407028,0.0490189,-0.00301361
1530,4,0.00331879,-0.0226974,0.0379181,0.047226,0.0507355
1531,0,0.0044632,-0.158539,0.0413513,0.0443268,0.0736618
1531,1,0.00114441,-0.067215,0.0301361,0.0387192,0.08255
1531,2,0.00431061,-0.0236511,0.018959,0.0371552,0.106087
1531,3,0.0025177,0.221138,0.0201797,0.0424957,0.100021
1531,4,-0.00118256,0.317497,0.0289536,0.0443268,0.029068
1532,0,-0.00328064,0.0302505,0.0329971,0.0442886,-0.0215912
1532,1,-0.00137329,-0.11261,0.0379562,0.0457764,0.0343323
1532,2,-0.00125885,-0.0937653,0.0463104,0.0486374,0.0880814
1532,3,0,-0.086174,0.0513458,0.0497818,0.0896072
1532,4,0.000839233,-0.0898361,0.049324,0.0492477,0.0482941
1533,0,0.000839233,-0.0557709,0.0381088,0.0389099,0.0282288
1533,1,3.81E-05,0.0270844,0.039444,0.0387192,0.0387573
1533,2,0.00110626,0.0192261,0.0455093,0.0473785,0.0180817
1533,3,0.00228882,0.0600433,0.0500107,0.0561523,-0.0196457
1533,4,0.00282288,0.0860596,0.0482941,0.0513458,0.00740051
1534,0,0.00312805,0.0342941,0.0407791,0.0419235,0.121918
1534,1,0.00389099,-0.0457764,0.0295258,0.0322723,0.168076
1534,2,-0.00175476,-0.135536,0.0144958,0.0203323,0.209999
1534,3,-0.000572205,-0.120125,0.00648499,0.0114059,0.183372
1534,4,7.63E-05,-0.0722504,0.017128,0.0235748,0.168037
1535,0,0.00293732,-0.0430679,0.0315857,0.042572,0.116081
1535,1,0.00526428,-0.0431824,0.0484085,0.0554276,-0.181084
1535,2,0.00228882,-0.0752258,0.0599289,0.0621414,-0.558662
1535,3,0.00400543,-0.00511169,0.0509644,0.0555038,-0.00991821
1535,4,0.00102997,-0.0633621,0.0429535,0.0512314,0.650101
1536,0,0.00225067,-0.115128,0.0374985,0.0485229,0.553856
1536,1,7.63E-05,-0.0550842,0.032692,0.043335,-0.000152588
1536,2,-0.00179291,0.0263596,0.0393677,0.0440979,-0.437088
1536,3,-0.00144958,0.171738,0.0590515,0.0429153,-0.387535
1536,4,-0.00267029,0.135612,0.055542,0.038414,-0.148201
1537,0,-0.00408173,0.0660706,0.047226,0.0365067,-0.18486
1537,1,-0.00232697,0.305672,0.0497437,0.0418091,-0.0741577
1537,2,-0.00522614,-0.0302124,0.0421143,0.0429153,0.114212
1537,3,-0.00415802,-0.0866318,0.0357819,0.0464249,0.148315
1537,4,-0.00205994,0.124168,0.0328445,0.0480652,0.210609
1538,0,-0.00137329,0.0104523,0.0295639,0.0419235,0.254936
1538,1,-0.00328064,-0.146027,0.0281143,0.0405121,0.200653
1538,2,-3.81E-05,-0.0325394,0.0297546,0.0432968,0.166092
1538,3,0.00152588,0.169029,0.0261307,0.0492477,0.141716
1538,4,-0.00240326,-0.0253677,0.0263977,0.0489044,0.100861
1539,0,-0.00205994,-0.177193,0.0216293,0.04673,0.0875092
1539,1,-0.00282288,-0.0802994,0.0214767,0.0397873,0.094223
1539,2,0.00102997,0.0763702,0.0213242,0.0370789,0.0958633
1539,3,0.00572205,0.220146,0.0289536,0.0377274,0.102043
1539,4,0.0101471,0.0861359,0.0400162,0.0435638,0.0782013
1540,0,0.00797272,-0.446396,0.0428391,0.046463,0.0245667
1540,1,0.00862122,-0.309868,0.0456619,0.0484467,-0.0469971
1540,2,0.00530243,0.403404,0.0434875,0.0503159,-0.0228882
1540,3,0.00400543,0.352364,0.0466156,0.0548172,0.0597382
1540,4,0.000305176,0.0592041,0.0457764,0.0514603,0.0353622
1541,0,0.001297,0.00644684,0.0434113,0.0496292,-0.0120926
1541,1,-0.00205994,0.0115585,0.0437927,0.0467682,-0.031929
1541,2,-0.00717163,-0.00213623,0.0380325,0.0403214,-0.0333023
1541,3,-0.0056076,0.0298691,0.0341415,0.0402069,-0.00953674
1541,4,-0.00602722,0.125198,0.0344467,0.0456238,0.026741
1542,0,-0.00713348,0.109634,0.0362778,0.051384,0.0312042
1542,1,-0.00289917,-0.0382233,0.0363159,0.046196,-0.0208664
1542,2,-0.00789642,-0.116463,0.0419998,0.0428391,-0.0406647
1542,3,-0.00801086,-0.19165,0.0431824,0.0397491,0.0488281
1542,4,0.00171661,-0.222549,0.0453949,0.0434494,0.0769806
1543,0,0.00427246,-0.183296,0.0479889,0.050354,0.135574
1543,1,0.00637054,-0.142746,0.0333786,0.0372696,0.323067
1543,2,0.0119781,-0.266151,0.0217056,0.0246048,0.54554
1543,3,0.0197983,-0.220222,0.0161362,0.0238419,0.525818
1543,4,0.0178909,-0.138016,0.0214386,0.0355911,-0.309868
1544,0,0.012207,0.376282,0.0377655,0.049324,-1.03596
1544,1,0.00808716,0.116539,0.0563431,0.0658798,-0.651398
1544,2,0.00267029,0.017395,0.0674438,0.0689697,-0.114784
1544,3,-0.00736237,0.321159,0.0685883,0.0657272,-0.0161362
1544,4,-0.00770569,0.480003,0.0544739,0.0455856,0.122948
1545,0,-0.0137711,0.26577,0.0369644,0.0350571,0.0766373
1545,1,-0.0194931,0.012207,0.0193787,0.0246429,0.0355911
1545,2,-0.0134659,-0.0580978,0.0172424,0.0276184,0.114098
1545,3,-0.00743866,-0.0963593,0.0113297,0.0258255,0.384865
1545,4,0.000572205,-0.16346,0.0114822,0.0285339,0.464249
1546,0,0.00228882,-0.124397,0.0197983,0.0368881,0.235939
1546,1,0.00152588,-0.113754,0.0304031,0.0494766,0.16468
1546,2,-0.00217438,-0.150261,0.0405121,0.0537491,0.0690842
1546,3,-0.00701904,-0.176277,0.0388718,0.0465775,0.0183105
1546,4,-0.0120163,-0.170975,0.0375366,0.0432587,0.240555
1547,0,-0.0101089,-0.136528,0.0352478,0.042038,0.203705
1547,1,-0.00240326,-0.0837326,0.030365,0.0394821,0.0616455
1547,2,0.00278473,0.0360107,0.0296783,0.047493,0.0799561
1547,3,0.00583649,0.104866,0.0312805,0.0519562,0.0940323
1547,4,0.0104904,0.0788498,0.0276566,0.0431442,0.10788
1548,0,0.0106812,0.0711823,0.024147,0.0416183,0.0987625
1548,1,0.0101852,0.106087,0.0126648,0.0339508,0.127678
1548,2,0.0109482,0.0644684,0.0176239,0.0390625,0.0427628
1548,3,0.00347137,0.0170898,0.0474167,0.049057,-0.268021
1548,4,-0.00740051,0.0340271,0.075531,0.0635147,-0.168495
1549,0,-0.00843048,0.0990295,0.0795364,0.0583649,0.275421
1549,1,-0.00198364,0.0267029,0.0578308,0.0416565,0.441666
1549,2,0.00213623,0.00968933,0.0378799,0.0234222,-0.106468
1549,3,0.0100327,0.0292969,0.0132751,0.00652313,0.0175858
1549,4,0.00980377,0.0259781,0.00587463,0.00850677,0.380211
1550,0,0.00629425,0.0273895,0.027771,0.0328064,-0.454254
1550,1,0.00289917,0.0250626,0.0463104,0.0504684,-1.1343
1550,2,-0.0167084,0.0162506,0.0594711,0.0631714,-0.756378
1550,3,-0.0255585,0.00576019,0.0784302,0.0762558,-0.157242
1550,4,-0.0209045,0.0120544,0.0726318,0.0713348,0.376663
1551,0,-0.001297,-0.0186157,0.059967,0.0590515,0.143738
1551,1,0.0184631,-0.00286102,0.0510406,0.0556564,0.00694275
1551,2,0.0239944,0.11013,0.0494766,0.0577545,0.335426
1551,3,0.0273514,0.0357819,0.0453949,0.0576782,0.38002
1551,4,0.0242996,-0.00839233,0.0343704,0.052681,0.247078
1552,0,0.0273514,-0.0277328,0.0231934,0.0404358,0.311584
1552,1,0.0228882,-0.03685,0.0188828,0.0340652,0.511398
1552,2,0.00804901,-0.0452805,0.0186539,0.0349045,0.124512
1552,3,-0.0193024,-0.0554657,0.0134277,0.0243759,-0.147972
1552,4,-0.0547028,-0.0528336,0.014267,0.0230408,0.377121
1553,0,-0.0582504,-0.0376892,0.0181961,0.0224304,0.553436
1553,1,-0.0300217,-0.0285339,0.0100708,0.00892639,0.230789
1553,2,-0.00141144,-0.0263977,0.0190353,0.0205612,-0.0413513
1553,3,0.0094223,-0.0200272,0.0431061,0.0484848,0.011673
1553,4,0.00576019,-0.0101471,0.0577164,0.0651169,-0.563698
1554,0,0.00846863,-0.0283432,0.0550079,0.0698853,-1.25
1554,1,0.0162506,-0.0109482,0.0574112,0.0684738,-0.480385
1554,2,0.028801,0.00823975,0.050354,0.0534821,0.572395
1554,3,0.0294495,0.00579834,0.0414276,0.0452042,0.948029
1554,4,0.00907898,0.00106812,0.030899,0.03582,0.334778
1555,0,-0.0165558,-0.00545502,0.0313568,0.0353241,-0.360298
1555,1,-0.0172806,-0.00404358,0.0368881,0.0378036,-0.212135
1555,2,-0.0056839,0.00434875,0.0452423,0.0448608,0.0359726
1555,3,-0.00171661,0.0127411,0.0592804,0.0563049,0.0544357
1555,4,0.00297546,0.0137329,0.0619888,0.056839,-0.197258
1556,0,0.00656128,0.0136185,0.0468445,0.0482941,0.181961
1556,1,0.00785828,0.00350952,0.0247192,0.0336456,0.316162
1556,2,0.00263214,-0.0019455,0.0170898,0.0381088,0.252838
1556,3,-0.00900269,-0.00747681,0.0191116,0.0465393,0.126266
1556,4,0.00190735,0.0044632,0.0132751,0.0409698,0.121384
1557,0,0.00228882,0.0128937,0.00812531,0.0324249,0.24147
1557,1,-0.00389099,0.0131607,0.00789642,0.0312805,0.287323
1557,2,-0.00312805,0.0196838,0.0178146,0.0304413,0.385361
1557,3,-0.00225067,0.0181961,0.0301361,0.0391769,0.107269
1557,4,0.00720978,0.0108337,0.0453568,0.0453568,-0.470085
1558,0,0.0181961,0.0128937,0.0488281,0.0500107,-0.662346
1558,1,0.0125122,0.00930786,0.047493,0.0489044,-0.220757
1558,2,0.0082016,0.00576019,0.0524521,0.0426865,0.0685883
1558,3,0.00232697,-0.00156403,0.04673,0.0398636,0.192108
1558,4,-0.0152588,-0.0127411,0.0458527,0.0384521,0.1548
1559,0,-0.0165558,-0.0125122,0.0443268,0.031395,0.110588
1559,1,-0.0265503,-0.00663757,0.0269318,0.0252533,0.0864792
1559,2,-0.0223541,-0.00499725,0.0240326,0.0275421,0.0717926
1559,3,-0.0219727,-0.00595093,0.0218964,0.0317001,0.0646973
1559,4,-0.0220871,-0.0094223,0.0248337,0.0441742,0.075798
1560,0,-0.0158691,-0.00038147,0.0269699,0.0558472,0.0738907
1560,1,-0.0291824,0.00484467,0.035553,0.0615311,0.0669098
1560,2,-0.00572205,0.00843048,0.0442505,0.0611115,0.0542068
1560,3,0.0364304,0.0110245,0.0645828,0.0509262,0.0410461
1560,4,0.0593948,0.0110245,0.0791931,0.0381851,0.0259781
1561,0,0.0453568,0.00827789,0.0524139,0.0488281,0.0177765
1561,1,0.0286865,0.00465393,0.0342178,0.0640869,0.0204849
1561,2,0.0647354,-0.000915527,0.0195313,0.0685501,0.0277328
1561,3,0.0747299,-0.000801086,0.0351715,0.0644684,0.0303268
1561,4,0.0204086,0.00335693,0.0513077,0.0637054,0.0272751
1562,0,-0.0632477,-0.00476837,0.0718689,0.0772095,0.0192261
1562,1,-0.126343,-0.0153732,0.0719833,0.0857925,0.0125122
1562,2,-0.106468,-0.0261688,0.0621796,0.117836,0.0211334
1562,3,-0.0297165,-0.0274277,0.0542831,0.0906372,0.00778198
1562,4,0.0251007,-0.0191498,0.0326157,-0.0336838,0.00511169
1563,0,0.0279236,-0.00648499,0.0314331,-0.0935364,0.0212097
1563,1,-0.0133896,-0.00236511,0.0185394,-0.0746536,0.0349045
1563,2,-0.0268936,0.00404358,0.00534058,-0.0211334,0.0400543
1563,3,0.0212479,0.0205231,0.0114059,0.021019,0.0312042
1563,4,0.0586319,0.0254822,0.00133514,0.0534821,0.0440216
1564,0,0.0945663,0.0310135,0.0149155,0.0775146,0.0574875
1564,1,0.0893784,0.0297928,0.0309372,0.0803375,0.0562286
1564,2,0.0628281,0.0179672,0.0299072,0.0801849,0.0588989
1564,3,0.0247955,0.00110626,0.0472641,0.0905609,0.0613022
1564,4,0.0453949,-0.0056839,0.0644302,0.0852966,0.0600052
1565,0,0.0201416,0.000610352,0.0531006,0.0846863,0.0621796
1565,1,-0.0683212,-0.00267029,0.0692749,0.0889969,0.0765228
1565,2,-0.127525,-0.01091,0.085907,0.0909424,0.086441
1565,3,-0.118828,-0.0200272,0.0534821,0.0752258,0.0694275
1565,4,-0.119514,-0.0140381,0.00751495,0.0631714,0.0300217
1566,0,-0.0403214,-0.00175476,0.0337601,0.0582886,0.0425339
1566,1,0.0301361,0.001297,0.0284576,0.0600815,0.0496674
1566,2,0.0108337,-0.0117874,0.0215912,0.0333023,0.0488281
1566,3,-0.0588226,-0.0189972,0.0204849,-0.0435257,0.0575638
1566,4,-0.0543976,-0.0163651,0.0177383,-0.04879,0.0703812
1567,0,0.0194168,-0.00808716,0.0470734,-0.0652313,0.0891495
1567,1,0.102005,0.00362396,-0.0203323,-0.0817871,0.0871277
1567,2,0.127335,0.00823975,-0.0189209,-0.0650787,0.0652313
1567,3,0.0752258,0.0120926,0.0310135,0.027504,0.0637817
1567,4,0.00549316,0.00152588,0.0442123,0.0767899,0.0536346
1568,0,-0.0419235,-0.0127411,0.049324,0.0966644,0.0489044
1568,1,-0.0513458,-0.0156021,0.0278091,0.0318527,0.0435638
1568,2,-0.0224304,-0.00385284,0.00671387,-0.0822067,0.0356293
1568,3,0.0213242,0.00946045,0.0252151,-0.0140762,0.0440216
1568,4,0.0253677,0.0166321,0.0796509,0.113297,0.0440598
1569,0,-0.000648499,0.00900269,0.10067,0.0992966,0.0350571
1569,1,-0.0173569,0.0115967,0.0799561,0.0551987,0.0252533
1569,2,0.000648499,0.00732422,0.0873947,0.0304413,0.026741
1569,3,-0.00118256,-0.00679016,0.0948334,0.000762939,0.0171661
